isbn,title,series,year_quarter,q_num,q_since_first,trandate,marked_price,book_original_price,invoice,quantity,price,discount,disc_amt,amount,year,month,first_trandate
9789810745776,Captain Underpants #10: And The Revolt- ing Revenge,captain_underpants,2014Q1,1,0,2014-02-28,69.9,69.90,30002957,20,54.8715,70,0,329.229,2014,2,2014-01-03
9780545499088,The Adventures of Captain Underpants: Color Edition,captain_underpants,2014Q1,1,0,2014-02-28,99.9,99.90,30002957,20,78.4215,70,0,470.529,2014,2,2014-01-03
9780545615228,Klutz: The Captain Underpants Super-Silly Sticker Studio,captain_underpants,2014Q2,2,1,2014-04-16,169.9,169.90,30003159,48,133.3715,70,0,1920.581,2014,4,2014-01-03
9780545175340,Captain Underpants and the Terrifying Return of Tippy Tinkletrousers,captain_underpants,2014Q2,2,1,2014-04-16,99.9,99.90,30003159,10,78.4215,70,0,235.2645,2014,4,2014-01-03
9780545599320,Captain Underpants #2 HB And The Attack Of The Talking Toilets: Color Edition,captain_underpants,2014Q3,3,2,2014-07-14,99.9,99.90,30003430,20,78.4215,75,0,392.1075,2014,7,2014-01-03
9780545504904,Captain Underpants And The Tyrannical Retaliation Of The Turbo Toilet 2000,captain_underpants,2014Q4,4,3,2014-12-03,99.9,99.90,30003777,20,78.4215,65,0,548.9505,2014,12,2014-01-03
9780545499088,The Adventures of Captain Underpants: Color Edition,captain_underpants,2015Q1,1,4,2015-02-10,99.9,99.90,30003781,10,78.4215,65,0,274.436,2015,2,2014-01-03
9780545599320,Captain Underpants #2 HB And The Attack Of The Talking Toilets: Color Edition,captain_underpants,2015Q1,1,4,2015-02-10,99.9,99.90,30003781,10,78.4215,65,0,274.436,2015,2,2014-01-03
9789810745776,Captain Underpants #10: And The Revolt- ing Revenge,captain_underpants,2015Q1,1,4,2015-02-10,69.9,69.90,30003781,15,54.8715,65,0,288.095,2015,2,2014-01-03
9789810900298,Captain Underpants #11: and the Tyrannic Retaliation of the Turbo Toilet 2000,captain_underpants,2015Q1,1,4,2015-02-10,69.9,69.90,30003781,40,54.8715,65,0,768.201,2015,2,2014-01-03
9781407139593,Captain Underpants and the Attack of the Talking Toilets,captain_underpants,2015Q2,2,5,2015-04-16,99.9,99.90,30003736,50,25.87,60,0,517.4,2015,4,2014-01-03
9789810731540,Captain Underpants #9: and the TerrifyingReturn of Tippy Tinkletrousers,captain_underpants,2015Q3,3,6,2015-07-03,69.9,69.90,30004114,50,54.8715,75,0,685.8545,2015,7,2014-01-03
9789810745776,Captain Underpants #10: And The Revolt- ing Revenge,captain_underpants,2015Q3,3,6,2015-07-03,69.9,69.90,30004114,50,54.8715,75,0,685.8545,2015,7,2014-01-03
9780545599320,Captain Underpants #2 HB And The Attack Of The Talking Toilets: Color Edition,captain_underpants,2015Q3,3,6,2015-07-03,99.9,99.90,30004114,30,78.4215,75,0,588.122,2015,7,2014-01-03
9789810900298,Captain Underpants #11: and the Tyrannic Retaliation of the Turbo Toilet 2000,captain_underpants,2015Q3,3,6,2015-07-03,69.9,69.90,30004114,50,54.8715,75,0,685.8545,2015,7,2014-01-03
9780545175340,Captain Underpants and the Terrifying Return of Tippy Tinkletrousers,captain_underpants,2015Q3,3,6,2015-07-10,99.9,99.90,30004020,30,78.4215,75,0,588.122,2015,7,2014-01-03
9780545694704,Captain Underpants #3 HB And the Invasion of the Incredibly Naughty,captain_underpants,2015Q3,3,6,2015-07-10,99.9,99.90,30004020,30,78.4215,75,0,588.122,2015,7,2014-01-03
9780545694704,Captain Underpants #3 HB And the Invasion of the Incredibly Naughty,captain_underpants,2015Q4,4,7,2015-11-28,99.9,99.90,30004452,10,78.4215,65,0,274.436,2015,11,2014-01-03
9780545499088,The Adventures of Captain Underpants: Color Edition,captain_underpants,2015Q4,4,7,2015-12-30,99.9,99.90,30004296,20,78.4215,65,0,548.9505,2015,12,2014-01-03
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2015Q4,4,7,2015-12-30,389.0,299.00,30004296,20,235.2645,65,0,1646.8515,2015,12,2014-01-03
9789810745776,Captain Underpants #10: And The Revolt- ing Revenge,captain_underpants,2015Q4,4,7,2015-12-30,69.9,69.90,30004296,15,54.8715,65,0,288.095,2015,12,2014-01-03
9781447279808,Andy Griffiths: The 26-Storey Treehouse,andy_griffiths,2016Q1,1,8,2016-02-15,89.0,95.00,30004462,10,77.87,65,0,272.48,2016,2,2014-01-03
9781447281580,Andy Griffiths: The 39-Storey Treehouse,andy_griffiths,2016Q1,1,8,2016-02-15,89.0,95.00,30004462,40,77.87,65,0,1090.18,2016,2,2014-01-03
9781447279785,Andy Griffiths: The 13-Storey Treehouse (Export Edt),andy_griffiths,2016Q1,1,8,2016-02-15,89.0,95.00,30004462,10,77.87,65,0,272.48,2016,2,2014-01-03
9781447287575,Andy Griffiths: The 52-Storey Treehouse,andy_griffiths,2016Q1,1,8,2016-02-15,89.0,95.00,30004462,30,77.87,65,0,817.57,2016,2,2014-01-03
9789810900298,Captain Underpants #11: and the Tyrannic Retaliation of the Turbo Toilet 2000,captain_underpants,2016Q2,2,9,2016-05-16,69.9,69.90,30004486,20,54.8715,65,0,384.1005,2016,5,2014-01-03
9789810900298,Captain Underpants #11: and the Tyrannic Retaliation of the Turbo Toilet 2000,captain_underpants,2016Q2,2,9,2016-06-10,69.9,69.90,30004502,50,54.8715,75,0,685.8545,2016,6,2014-01-03
9789810745776,Captain Underpants #10: And The Revolt- ing Revenge,captain_underpants,2016Q2,2,9,2016-06-10,69.9,69.90,30004502,50,54.8715,75,0,685.8545,2016,6,2014-01-03
9780545499088,The Adventures of Captain Underpants: Color Edition,captain_underpants,2016Q2,2,9,2016-06-10,99.9,99.90,30004502,30,78.4215,75,0,588.122,2016,6,2014-01-03
9789810731540,Captain Underpants #9: and the TerrifyingReturn of Tippy Tinkletrousers,captain_underpants,2016Q2,2,9,2016-06-10,69.9,69.90,30004502,50,54.8715,75,0,685.8545,2016,6,2014-01-03
9780545694704,Captain Underpants #3 HB And the Invasion of the Incredibly Naughty,captain_underpants,2016Q3,3,10,2016-07-05,99.9,99.90,30004778,30,78.4215,75,0,588.122,2016,7,2014-01-03
9781742971414,Billie B Brown #15: The Copycat Kid,cat_kid,2016Q3,3,10,2016-09-01,49.0,49.00,30004786,30,58.08,75,0,435.6,2016,9,2014-01-03
9781447287575,Andy Griffiths: The 52-Storey Treehouse,andy_griffiths,2016Q3,3,10,2016-09-13,89.0,95.00,30004743,40,77.87,70,0,934.44,2016,9,2014-01-03
9781447287599,Andy Griffiths: The 65-Storey Treehouse,andy_griffiths,2016Q3,3,10,2016-09-13,89.0,95.00,30004743,49,77.87,70,0,1144.65,2016,9,2014-01-03
9789810900298,Captain Underpants #11: and the Tyrannic Retaliation of the Turbo Toilet 2000,captain_underpants,2016Q4,4,11,2016-11-08,69.9,69.90,30004907,12,54.8715,65,0,230.476,2016,11,2014-01-03
9780545499088,The Adventures of Captain Underpants: Color Edition,captain_underpants,2016Q4,4,11,2016-11-08,99.9,99.90,30004907,24,78.4215,65,0,658.772,2016,11,2014-01-03
9780545504928,Captain Underpants and the Sensational Saga of Sir Stinks-A-Lot,captain_underpants,2016Q4,4,11,2016-11-08,99.9,99.90,30004907,20,78.4215,65,0,548.9505,2016,11,2014-01-03
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2016Q4,4,11,2016-11-08,99.9,99.90,30004907,12,78.4215,65,0,329.386,2016,11,2014-01-03
9789810731540,Captain Underpants #9: and the TerrifyingReturn of Tippy Tinkletrousers,captain_underpants,2016Q4,4,11,2016-11-08,69.9,69.90,30004907,12,54.8715,65,0,230.476,2016,11,2014-01-03
9789810745776,Captain Underpants #10: And The Revolt- ing Revenge,captain_underpants,2016Q4,4,11,2016-11-08,69.9,69.90,30004907,24,54.8715,65,0,460.952,2016,11,2014-01-03
9780545581608,Dog Man HB (OP),dog_man,2016Q4,4,11,2016-12-01,99.9,99.90,30004900,20,78.4215,65,0,548.9505,2016,12,2014-01-03
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2016Q4,4,11,2016-12-01,389.0,299.00,30004900,12,235.2645,65,0,988.0795,2016,12,2014-01-03
9780545694704,Captain Underpants #3 HB And the Invasion of the Incredibly Naughty,captain_underpants,2016Q4,4,11,2016-12-01,99.9,99.90,30004900,12,78.4215,65,0,329.386,2016,12,2014-01-03
9780545175340,Captain Underpants and the Terrifying Return of Tippy Tinkletrousers,captain_underpants,2017Q1,1,12,2017-02-28,99.9,99.90,30005133,20,78.4215,65,0,548.9505,2017,2,2014-01-03
9780545504904,Captain Underpants And The Tyrannical Retaliation Of The Turbo Toilet 2000,captain_underpants,2017Q1,1,12,2017-02-28,99.9,99.90,30005133,20,78.4215,65,0,548.9505,2017,2,2014-01-03
9780545599320,Captain Underpants #2 HB And The Attack Of The Talking Toilets: Color Edition,captain_underpants,2017Q1,1,12,2017-02-28,99.9,99.90,30005133,20,78.4215,65,0,548.9505,2017,2,2014-01-03
9780545581608,Dog Man HB (OP),dog_man,2017Q1,1,12,2017-02-28,99.9,99.90,30005135,20,78.4215,65,0,548.9505,2017,2,2014-01-03
9780545694704,Captain Underpants #3 HB And the Invasion of the Incredibly Naughty,captain_underpants,2017Q1,1,12,2017-02-28,99.9,99.90,30005133,20,78.4215,65,0,548.9505,2017,2,2014-01-03
9780545175364,Captain Underpants and the Revolting Revenge of the Radioactive Robo-Boxers,captain_underpants,2017Q1,1,12,2017-02-28,99.9,99.90,30005133,20,78.4215,65,0,548.9505,2017,2,2014-01-03
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2017Q1,1,12,2017-03-10,99.9,99.90,30005137,20,78.4215,65,0,548.9505,2017,3,2014-01-03
9780545504928,Captain Underpants and the Sensational Saga of Sir Stinks-A-Lot,captain_underpants,2017Q1,1,12,2017-03-10,99.9,99.90,30005137,20,78.4215,65,0,548.9505,2017,3,2014-01-03
9781447281580,Andy Griffiths: The 39-Storey Treehouse,andy_griffiths,2017Q1,1,12,2017-03-24,89.0,95.00,30005159,56,21.62,0,0,1210.72,2017,3,2014-01-03
9781447279785,Andy Griffiths: The 13-Storey Treehouse (Export Edt),andy_griffiths,2017Q1,1,12,2017-03-24,89.0,95.00,30005159,80,21.62,0,0,1729.6,2017,3,2014-01-03
9781509833757,Andy Griffiths: The 78-Storey Treehouse (Export Edt),andy_griffiths,2017Q1,1,12,2017-03-24,89.0,95.00,30005159,224,21.62,0,0,4842.88,2017,3,2014-01-03
9781447287575,Andy Griffiths: The 52-Storey Treehouse,andy_griffiths,2017Q1,1,12,2017-03-24,89.0,95.00,30005159,62,21.62,0,0,1340.44,2017,3,2014-01-03
9781447287599,Andy Griffiths: The 65-Storey Treehouse,andy_griffiths,2017Q1,1,12,2017-03-24,89.0,95.00,30005159,56,21.62,0,0,1210.72,2017,3,2014-01-03
9781447279808,Andy Griffiths: The 26-Storey Treehouse,andy_griffiths,2017Q1,1,12,2017-03-24,89.0,95.00,30005159,56,21.62,0,0,1210.72,2017,3,2014-01-03
9789810745776,Captain Underpants #10: And The Revolt- ing Revenge,captain_underpants,2017Q2,2,13,2017-06-06,69.9,69.90,30005254,38,54.8715,75,0,521.24,2017,6,2014-01-03
9780545504928,Captain Underpants and the Sensational Saga of Sir Stinks-A-Lot,captain_underpants,2017Q2,2,13,2017-06-06,99.9,99.90,30005252,20,78.4215,75,0,392.1075,2017,6,2014-01-03
9789810731540,Captain Underpants #9: and the TerrifyingReturn of Tippy Tinkletrousers,captain_underpants,2017Q2,2,13,2017-06-06,69.9,69.90,30005252,2,54.8715,75,0,27.3965,2017,6,2014-01-03
9789810731540,Captain Underpants #9: and the TerrifyingReturn of Tippy Tinkletrousers,captain_underpants,2017Q2,2,13,2017-06-06,69.9,69.90,30005254,34,54.8715,75,0,466.3685,2017,6,2014-01-03
9780545871877,Captain Underpants and the Perilous Plot of Professor Poopypants,captain_underpants,2017Q2,2,13,2017-06-06,99.9,99.90,30005252,20,78.4215,75,0,392.1075,2017,6,2014-01-03
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2017Q2,2,13,2017-06-06,99.9,99.90,30005253,15,78.4215,75,0,294.061,2017,6,2014-01-03
9781338196559,Captain Underpants Movie: Wacky Word Wedgies and Flushable Fill-ins,captain_underpants,2017Q2,2,13,2017-06-22,49.9,49.90,30005309,100,39.1715,75,0,979.2875,2017,6,2014-01-03
9780545175364,Captain Underpants and the Revolting Revenge of the Radioactive Robo-Boxers,captain_underpants,2017Q2,2,13,2017-06-22,99.9,99.90,30005309,30,78.4215,75,0,588.122,2017,6,2014-01-03
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2017Q2,2,13,2017-06-22,389.0,299.00,30005309,19,235.2645,75,0,1117.526,2017,6,2014-01-03
9780545175340,Captain Underpants and the Terrifying Return of Tippy Tinkletrousers,captain_underpants,2017Q2,2,13,2017-06-22,99.9,99.90,30005309,30,78.4215,75,0,588.122,2017,6,2014-01-03
9781338196566,Captain Underpants Movie: Official Handbook,captain_underpants,2017Q2,2,13,2017-06-22,59.9,59.90,30005309,100,47.0215,75,0,1175.5375,2017,6,2014-01-03
9780545665445,Captain Underpants: The Adventures of Super Diaper Baby,captain_underpants,2017Q3,3,14,2017-07-19,99.9,99.90,30005334,10,78.4215,75,0,196.0145,2017,7,2014-01-03
9780545581608,Dog Man HB (OP),dog_man,2017Q3,3,14,2017-07-19,99.9,99.90,30005332,500,78.4215,75,0,9802.6875,2017,7,2014-01-03
9780545504904,Captain Underpants And The Tyrannical Retaliation Of The Turbo Toilet 2000,captain_underpants,2017Q3,3,14,2017-07-19,99.9,99.90,30005334,30,78.4215,75,0,588.122,2017,7,2014-01-03
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2017Q3,3,14,2017-07-19,99.9,99.90,30005333,500,78.4215,75,0,9802.6875,2017,7,2014-01-03
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2017Q3,3,14,2017-08-16,89.0,95.00,30005314,838,23.0,0,0,19274.0,2017,8,2014-01-03
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2017Q3,3,14,2017-09-22,89.0,95.00,30005462,224,68.885,65,0,5400.63,2017,9,2014-01-03
9781509833757,Andy Griffiths: The 78-Storey Treehouse (Export Edt),andy_griffiths,2017Q3,3,14,2017-09-22,89.0,95.00,30005462,112,68.885,65,0,2700.315,2017,9,2014-01-03
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2017Q3,3,14,2017-09-28,99.9,99.90,30005476,500,78.4215,70,0,11763.225,2017,9,2014-01-03
9789810745776,Captain Underpants #10: And The Revolt- ing Revenge,captain_underpants,2018Q1,1,16,2018-01-22,69.9,69.90,30005706,10,54.8715,65,0,192.011,2018,1,2014-01-03
9789810731540,Captain Underpants #9: and the TerrifyingReturn of Tippy Tinkletrousers,captain_underpants,2018Q1,1,16,2018-01-22,69.9,69.90,30005706,10,54.8715,65,0,192.011,2018,1,2014-01-03
9789810900298,Captain Underpants #11: and the Tyrannic Retaliation of the Turbo Toilet 2000,captain_underpants,2018Q1,1,16,2018-01-22,69.9,69.90,30005706,19,54.8715,65,0,364.868,2018,1,2014-01-03
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q1,1,16,2018-03-01,99.9,99.90,30005752,240,78.4215,65,0,6587.406,2018,3,2014-01-03
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q1,1,16,2018-03-01,99.9,99.90,30005752,160,78.4215,65,0,4391.604,2018,3,2014-01-03
9780545581608,Dog Man HB (OP),dog_man,2018Q1,1,16,2018-03-01,99.9,99.90,30005752,240,78.4215,65,0,6587.406,2018,3,2014-01-03
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q1,1,16,2018-03-01,99.9,99.90,30005752,320,78.4215,65,0,8783.208,2018,3,2014-01-03
9789810900298,Captain Underpants #11: and the Tyrannic Retaliation of the Turbo Toilet 2000,captain_underpants,2018Q2,2,17,2018-04-01,69.9,69.90,30005856,1,54.8715,65,0,19.2325,2018,4,2014-01-03
9789811157479,Dog Man (PB),dog_man,2018Q3,3,18,2018-07-04,79.9,69.90,30006077,240,54.8715,75,0,3292.29,2018,7,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2018Q3,3,18,2018-07-04,79.9,69.90,30006077,240,54.8715,75,0,3292.29,2018,7,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2018Q3,3,18,2018-07-04,79.9,69.90,30006077,240,54.8715,75,0,3292.29,2018,7,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2018Q3,3,18,2018-07-04,79.9,69.90,30006077,240,54.8715,75,0,3292.29,2018,7,2014-01-03
9780545935203,Dog Man #02 HB: Unleashed (OP),dog_man,2018Q3,3,18,2018-07-12,99.9,99.90,30006127,120,78.4215,75,0,2352.645,2018,7,2014-01-03
9780545935210,Dog Man #03 HB: A Tale of Two Kitties (OP),dog_man,2018Q3,3,18,2018-07-12,99.9,99.90,30006127,119,78.4215,75,0,2333.02,2018,7,2014-01-03
9780545935180,Dog Man #04 HB: Dog Man And Cat Kid (OP),dog_man,2018Q3,3,18,2018-07-12,99.9,99.90,30006127,120,78.4215,75,0,2352.645,2018,7,2014-01-03
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2018Q3,3,18,2018-07-12,389.0,299.00,30006127,14,235.2645,75,0,823.3865,2018,7,2014-01-03
9780545581608,Dog Man HB (OP),dog_man,2018Q3,3,18,2018-07-12,99.9,99.90,30006127,120,78.4215,75,0,2352.645,2018,7,2014-01-03
9780545385794,Captain Underpants: The Adventures of Super Diaper Baby,captain_underpants,2018Q3,3,18,2018-07-12,59.9,49.90,30006127,30,47.0215,75,0,352.622,2018,7,2014-01-03
9781509833757,Andy Griffiths: The 78-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,3,18,2018-07-23,89.0,95.00,30006012,20,68.885,70,0,413.31,2018,7,2014-01-03
9781447279785,Andy Griffiths: The 13-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,3,18,2018-07-23,89.0,95.00,30006012,30,57.385,70,0,516.465,2018,7,2014-01-03
9781447281580,Andy Griffiths: The 39-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-07-23,89.0,95.00,30006012,20,57.385,70,0,344.31,2018,7,2014-01-03
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,3,18,2018-07-23,89.0,95.00,30006012,100,23.0,0,0,2300.0,2018,7,2014-01-03
9781447287575,Andy Griffiths: The 52-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-07-23,89.0,95.00,30006012,29,57.385,70,0,499.215,2018,7,2014-01-03
9781447279808,Andy Griffiths: The 26-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-07-23,89.0,95.00,30006012,30,57.385,70,0,516.465,2018,7,2014-01-03
9781447287599,Andy Griffiths: The 65-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-07-23,89.0,95.00,30006012,20,68.885,70,0,413.31,2018,7,2014-01-03
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-08-01,89.0,89.00,30005913,600,22.425,0,0,13455.0,2018,8,2014-01-03
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2018Q3,3,18,2018-08-17,99.9,99.90,30005918,2000,78.4215,65,0,54895.05,2018,8,2014-01-03
9780545935173,Dog Man #05 HB: Lord of the Fleas (OP),dog_man,2018Q3,3,18,2018-09-17,99.9,99.90,30006086,400,78.4215,65,0,10979.01,2018,9,2014-01-03
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,3,18,2018-09-21,89.0,95.00,30006279,112,22.425,0,0,2511.6,2018,9,2014-01-03
9781509833757,Andy Griffiths: The 78-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,3,18,2018-09-21,89.0,95.00,30006279,112,22.425,0,0,2511.6,2018,9,2014-01-03
9781447287575,Andy Griffiths: The 52-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-09-21,89.0,95.00,30006279,128,22.425,0,0,2870.4,2018,9,2014-01-03
9781447279808,Andy Griffiths: The 26-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-09-21,89.0,95.00,30006279,112,22.425,0,0,2511.6,2018,9,2014-01-03
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-09-21,89.0,89.00,30006157,396,22.425,0,0,8880.3,2018,9,2014-01-03
9781447287599,Andy Griffiths: The 65-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-09-21,89.0,95.00,30006279,112,22.425,0,0,2511.6,2018,9,2014-01-03
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2018Q3,3,18,2018-09-21,89.0,89.00,30006279,112,22.425,0,0,2511.6,2018,9,2014-01-03
9781447279785,Andy Griffiths: The 13-Storey Treehouse (Export Edt),andy_griffiths,2018Q3,3,18,2018-09-21,89.0,95.00,30006279,80,20.125,0,0,1610.0,2018,9,2014-01-03
